S.No,Voltage,Current,Ah,Wh,Power,Battery Temp,Time,Chamber Temp,SOC
96701,27.6087,-1.0959,-2.35542,-65.44102,-30.25637433,32.488759,9688.265998,26,15.39439655
96702,27.61479,-1.0959,-2.35545,-65.44191,-30.263048361,32.488759,9688.372002,26,15.39331897
96703,27.60119,-1.09509,-2.35548,-65.44278,-30.225787157,32.488759,9688.476005,26,15.39224138
96704,27.60573,-1.09509,-2.35551,-65.44356,-30.230758866,32.488759,9688.569004,26,15.39116379
96705,27.60781,-1.0959,-2.35555,-65.44443,-30.255398979,32.488759,9688.672001,26,15.38972701
96706,27.60547,-1.09509,-2.35557,-65.4452,-30.230474142,32.488759,9688.764004,26,15.38900862
96707,27.62575,-0.17639,-2.35558,-65.44534,-4.872906042,32.488759,9688.866005,26,15.38864943
96708,27.61243,-0.17721,-2.35558,-65.44549,-4.89319872,32.488759,9688.973005,26,15.38864943
96709,27.61062,-0.17721,-2.35559,-65.44561,-4.89287797,32.488759,9689.064998,26,15.38829023
96710,27.62593,-0.17721,-2.35559,-65.44576,-4.895591055,32.488759,9689.176001,26,15.38829023
96711,27.61929,-0.17721,-2.3556,-65.44589,-4.894414381,32.488759,9689.271002,26,15.38793103
96712,27.62303,-0.17721,-2.3556,-65.44603,-4.895077146,32.488759,9689.371001,26,15.38793103
96713,27.61839,-0.17639,-2.35561,-65.44617,-4.871607812,32.488759,9689.473002,26,15.38757184
96714,27.61592,-0.17639,-2.35561,-65.4463,-4.871172129,32.488759,9689.575999,26,15.38757184
96715,27.62013,-0.17639,-2.35562,-65.44643,-4.871914731,32.488759,9689.668002,26,15.38721264
96716,27.61716,0.0,-2.35562,-65.44643,0.0,32.287019,9689.763998,26,15.38721264
96717,27.62009,-0.04328,-2.35562,-65.44646,-1.195397495,32.287019,9689.865004,26,15.38721264
96718,27.61735,0.02613,-2.35562,-65.44644,0.721641356,32.488759,9689.975001,26,15.38721264
96719,27.62297,0.04002,-2.35562,-65.44641,1.105471259,32.488759,9690.065002,26,15.38721264
96720,27.61908,0.04492,-2.35562,-65.44638,1.240649074,32.488759,9690.169005,26,15.38721264
96721,27.62267,0.04655,-2.35562,-65.44634,1.285835288,32.488759,9690.269005,26,15.38721264
96722,27.61969,0.04655,-2.35561,-65.4463,1.28569657,32.488759,9690.374999,26,15.38757184
96723,27.61999,0.04655,-2.35561,-65.44627,1.285710535,32.488759,9690.471005,26,15.38757184
96724,27.61726,0.04655,-2.35561,-65.44623,1.285583453,32.488759,9690.572,26,15.38757184
96725,27.61104,0.04737,-2.35561,-65.4462,1.307934965,32.488759,9690.666005,26,15.38757184
96726,27.61643,0.03511,-2.35561,-65.44617,0.969612857,32.320639,9690.771003,26,15.38757184
96727,27.62245,-0.07105,-2.35561,-65.44623,-1.962575073,32.320639,9690.874996,26,15.38757184
96728,27.61539,-0.12086,-2.35562,-65.44631,-3.337596035,32.488759,9690.969001,26,15.38721264
96729,27.61442,-0.13801,-2.35562,-65.44642,-3.811066104,32.488759,9691.066999,26,15.38721264
96730,27.61944,-0.14291,-2.35562,-65.44653,-3.94709417,32.488759,9691.173003,26,15.38721264
96731,27.62558,-0.14373,-2.35563,-65.44664,-3.970624613,32.488759,9691.265006,26,15.38685345
96732,27.62327,-0.14373,-2.35563,-65.44675,-3.970292597,32.488759,9691.368999,26,15.38685345
96733,27.61584,-0.14454,-2.35564,-65.44687,-3.991593514,32.488759,9691.472005,26,15.38649425
96734,27.62725,-0.14373,-2.35564,-65.44697,-3.970864642,32.488759,9691.568998,26,15.38649425
96735,27.62277,-0.14373,-2.35564,-65.44709,-3.970220732,32.488759,9691.673,26,15.38649425
96736,27.61885,-0.236,-2.35565,-65.44726,-6.5180486,32.488759,9691.768996,26,15.38613506
96737,27.60657,-0.48099,-2.35566,-65.44763,-13.278484104,32.488759,9691.869006,26,15.38577586
96738,27.61854,-0.5357,-2.35568,-65.44804,-14.795251878,32.488759,9691.969005,26,15.38505747
96739,27.61739,-0.55857,-2.35569,-65.44847,-15.426245532,32.488759,9692.069005,26,15.38469828
96740,27.62683,-0.56347,-2.35571,-65.4489,-15.5668899,32.488759,9692.169004,26,15.38397989
96741,27.60352,-0.5651,-2.35572,-65.44936,-15.598749152,32.488759,9692.274003,26,15.38362069
96742,27.62296,-0.5651,-2.35574,-65.44975,-15.609734696,32.488759,9692.365,26,15.3829023
96743,27.60691,-0.5651,-2.35576,-65.4502,-15.600664841,32.488759,9692.467997,26,15.38218391
96744,27.62293,-0.5651,-2.35577,-65.45066,-15.609717743,32.488759,9692.574997,26,15.38182471
96745,27.60172,-0.56592,-2.35579,-65.45106,-15.620365382,32.488759,9692.667,26,15.38110632
96746,27.61614,-0.5994,-2.3558,-65.45153,-16.553114316,32.287019,9692.769001,26,15.38074713
96747,27.60465,-0.73169,-2.35582,-65.45208,-20.198046358,32.287019,9692.866999,26,15.38002874
96748,27.60705,-0.75782,-2.35585,-65.45267,-20.921174631,32.488759,9692.969,26,15.37895115
96749,27.61446,-0.76844,-2.35587,-65.45326,-21.220055642,32.488759,9693.068004,26,15.37823276
96750,27.60954,-0.77089,-2.35589,-65.45386,-21.283918291,32.488759,9693.170005,26,15.37751437
96751,27.61711,-0.77171,-2.35591,-65.45446,-21.312399958,32.287019,9693.271,26,15.37679598
96752,27.61669,-0.77171,-2.35593,-65.45507,-21.31207584,32.287019,9693.375003,26,15.37607759
96753,27.60538,-0.77171,-2.35595,-65.45561,-21.3033478,32.488759,9693.466,26,15.3753592
96754,27.61107,-0.77171,-2.35597,-65.45624,-21.30773883,32.488759,9693.572004,26,15.3746408
96755,27.59428,-0.77171,-2.356,-65.45678,-21.294781819,32.488759,9693.663997,26,15.37356322
96756,27.6132,-0.77089,-2.35602,-65.4574,-21.286739748,32.499969,9693.768,26,15.37284483
96757,27.60092,-0.76681,-2.35604,-65.45801,-21.164661465,32.499969,9693.872998,26,15.37212644
96758,27.60851,-0.76599,-2.35606,-65.45856,-21.147842575,32.488759,9693.965997,26,15.37140805
96759,27.60777,-0.76599,-2.35608,-65.45918,-21.147275742,32.488759,9694.071006,26,15.37068966
96760,27.61901,-0.76599,-2.3561,-65.45974,-21.15588547,32.488759,9694.165996,26,15.36997126
96761,27.613,-0.76517,-2.35612,-65.46035,-21.12863921,32.488759,9694.271005,26,15.36925287
96762,27.6117,-0.76599,-2.35614,-65.46096,-21.150286083,32.488759,9694.374997,26,15.36853448
96763,27.61039,-0.76599,-2.35617,-65.46155,-21.149282636,32.488759,9694.474997,26,15.3674569
96764,27.60981,-0.76517,-2.35619,-65.46214,-21.126198318,32.488759,9694.574996,26,15.36673851
96765,27.59595,-0.76517,-2.35621,-65.46272,-21.115593062,32.287019,9694.674,26,15.36602011
96766,27.60861,-0.80519,-2.35623,-65.46335,-22.230176686,32.287019,9694.776997,26,15.36530172
96767,27.60287,-0.92115,-2.35626,-65.46398,-25.4263837,32.287019,9694.866002,26,15.36422414
96768,27.60809,-0.96198,-2.35628,-65.46473,-26.558430418,32.287019,9694.966998,26,15.36350575
96769,27.6045,-0.97096,-2.35631,-65.46547,-26.80286532,32.287019,9695.066997,26,15.36242816
96770,27.59652,-0.97504,-2.35634,-65.46623,-26.907710861,32.488759,9695.168002,26,15.36135057
96771,27.60989,-0.97586,-2.35636,-65.46697,-26.943387255,32.488759,9695.266996,26,15.36063218
96772,27.60765,-0.97586,-2.35639,-65.46774,-26.941201329,32.488759,9695.370003,26,15.3595546
96773,27.60998,-0.97586,-2.35642,-65.46851,-26.943475083,32.287019,9695.473,26,15.35847701
96774,27.61078,-0.97668,-2.35644,-65.46927,-26.96689661,32.287019,9695.574005,26,15.35775862
96775,27.60508,-0.97668,-2.35647,-65.46995,-26.961329534,32.287019,9695.665002,26,15.35668103
96776,27.60567,-0.97504,-2.3565,-65.47077,-26.916632477,32.287019,9695.775,26,15.35560345
96777,27.59055,-0.97096,-2.35653,-65.47149,-26.789320428,32.287019,9695.872002,26,15.35452586
96778,27.60773,-0.97014,-2.35655,-65.47227,-26.783363182,32.488759,9695.976004,26,15.35380747
96779,27.60511,-0.97014,-2.35658,-65.47303,-26.780821415,32.488759,9696.079001,26,15.35272989
96780,27.60777,-0.97014,-2.35661,-65.47372,-26.783401988,32.488759,9696.171004,26,15.3516523
96781,27.60864,-0.97014,-2.35663,-65.47449,-26.78424601,32.488759,9696.274997,26,15.35093391
96782,27.61165,-0.97014,-2.35666,-65.47517,-26.787166131,32.488759,9696.366004,26,15.34985632
96783,27.61293,-0.97014,-2.35669,-65.47593,-26.78840791,32.488759,9696.469001,26,15.34877874
96784,27.6165,-0.96933,-2.35671,-65.47673,-26.769501945,32.488759,9696.576001,26,15.34806034
96785,27.61805,-0.97014,-2.35674,-65.47744,-26.793375027,32.488759,9696.671002,26,15.34698276
96786,27.60903,-0.67943,-2.35676,-65.47798,-18.758403253,32.488759,9696.775004,26,15.34626437
96787,27.6009,-0.57572,-2.35678,-65.47838,-15.890390148,32.488759,9696.866002,26,15.34554598
96788,27.61269,-0.54714,-2.35679,-65.47882,-15.108007207,32.287019,9696.970004,26,15.34518678
96789,27.60903,-0.53652,-2.35681,-65.47922,-14.812796776,32.287019,9697.068002,26,15.34446839
96790,27.61495,-0.53407,-2.35682,-65.47965,-14.748316347,32.287019,9697.172005,26,15.3441092
96791,27.60501,-0.53325,-2.35684,-65.48006,-14.720371582,32.287019,9697.272004,26,15.3433908
96792,27.61949,-0.53325,-2.35685,-65.48047,-14.728093042,32.287019,9697.372999,26,15.34303161
96793,27.62008,-0.53325,-2.35687,-65.48088,-14.72840766,32.287019,9697.472999,26,15.34231322
96794,27.61028,-0.53244,-2.35688,-65.48129,-14.700817483,32.287019,9697.572998,26,15.34195402
96795,27.60821,-0.53325,-2.3569,-65.48169,-14.722077982,32.488759,9697.670996,26,15.34123563
96796,27.61757,0.0,-2.3569,-65.48169,0.0,32.488759,9697.765997,26,15.34123563
96797,27.63176,0.89506,-2.35687,-65.48099,24.732083106,32.488759,9697.867998,26,15.34231322
96798,27.62809,0.87138,-2.35685,-65.48029,24.074565064,32.287019,9697.972,26,15.34303161
96799,27.62001,0.86158,-2.35682,-65.47968,23.796848216,32.287019,9698.064004,26,15.3441092
96800,27.62896,0.8575,-2.3568,-65.47894,23.6918332,32.275809,9698.176998,26,15.34482759
96801,27.6256,0.85668,-2.35677,-65.47834,23.666299008,32.275809,9698.268006,26,15.34590517
96802,27.61728,0.85668,-2.35675,-65.47766,23.65917143,32.275809,9698.371998,26,15.34662356
96803,27.63305,0.85668,-2.35673,-65.47699,23.672681274,32.275809,9698.473004,26,15.34734195
96804,27.6199,0.85586,-2.3567,-65.47634,23.638767614,32.275809,9698.573003,26,15.34841954
96805,27.61958,0.85586,-2.35668,-65.47567,23.638493739,32.488759,9698.673998,26,15.34913793
96806,27.6251,0.82075,-2.35666,-65.47509,22.673300825,32.488759,9698.766001,26,15.34985632
96807,27.62048,0.71866,-2.35664,-65.47453,19.849734157,32.488759,9698.868998,26,15.35057471
96808,27.6278,0.68273,-2.35662,-65.47399,18.862327894,32.488759,9698.972005,26,15.3512931
96809,27.61642,0.6762,-2.3566,-65.47349,18.674223204,32.488759,9699.068001,26,15.35201149
96810,27.62207,0.67375,-2.35658,-65.47299,18.610369662,32.488759,9699.165003,26,15.35272989
96811,27.63039,0.67293,-2.35656,-65.47243,18.593318343,32.488759,9699.272003,26,15.35344828
96812,27.62553,0.67293,-2.35654,-65.47195,18.590047903,32.488759,9699.365998,26,15.35416667
96813,27.6236,0.67293,-2.35652,-65.47144,18.588749148,32.488759,9699.465002,26,15.35488506
96814,27.62298,0.67293,-2.35651,-65.47092,18.588331931,32.488759,9699.565001,26,15.35524425
96815,27.62313,0.67293,-2.35649,-65.4704,18.588432871,32.499969,9699.665001,26,15.35596264
96816,27.62257,0.67293,-2.35647,-65.46989,18.58805603,32.499969,9699.764004,26,15.35668103
96817,27.6153,0.67456,-2.35645,-65.46937,18.628176768,32.499969,9699.866005,26,15.35739943
96818,27.61772,0.67456,-2.35643,-65.46886,18.629809203,32.287019,9699.964003,26,15.35811782
96819,27.62636,0.67456,-2.35641,-65.46833,18.635637402,32.287019,9700.066004,26,15.35883621
96820,27.6236,0.67456,-2.35639,-65.4678,18.633775616,32.488759,9700.169001,26,15.3595546
96821,27.61511,0.67456,-2.35637,-65.46727,18.628048602,32.488759,9700.269996,26,15.36027299
96822,27.62149,0.67538,-2.35636,-65.46675,18.655001916,32.320639,9700.371997,26,15.36063218
96823,27.61347,0.67456,-2.35634,-65.46623,18.626942323,32.320639,9700.471997,26,15.36135057
96824,27.62152,0.67456,-2.35632,-65.46571,18.632372531,32.320639,9700.571996,26,15.36206897
96825,27.6128,0.67456,-2.3563,-65.46519,18.626490368,32.488759,9700.671996,26,15.36278736
96826,27.60739,0.31115,-2.35628,-65.46495,8.590039398,32.488759,9700.773001,26,15.36350575
96827,27.62358,0.32013,-2.35627,-65.46473,8.843136665,32.287019,9700.865004,26,15.36386494
96828,27.61862,0.3234,-2.35626,-65.46448,8.931861708,32.287019,9700.965999,26,15.36422414
96829,27.62243,0.32503,-2.35625,-65.46423,8.978118423,32.287019,9701.065999,26,15.36458333
96830,27.61241,0.32503,-2.35625,-65.46398,8.974861622,32.488759,9701.165003,26,15.36458333
96831,27.61782,0.32503,-2.35624,-65.46373,8.976620035,32.488759,9701.267004,26,15.36494253
96832,27.62675,0.32585,-2.35623,-65.46347,9.002176488,32.287019,9701.37,26,15.36530172
96833,27.6224,0.32585,-2.35622,-65.46321,9.00075904,32.287019,9701.474999,26,15.36566092
96834,27.61784,0.32503,-2.35621,-65.46298,8.976626535,32.287019,9701.567002,26,15.36602011
96835,27.60811,0.32585,-2.3562,-65.46271,8.996102643,32.488759,9701.672996,26,15.36637931
96836,27.60409,0.0,-2.3562,-65.46271,0.0,32.488759,9701.767997,26,15.36637931
96837,27.61185,-1.01832,-2.35623,-65.46352,-28.117699092,32.287019,9701.871999,26,15.36530172
96838,27.60181,-1.00363,-2.35626,-65.46425,-27.70200457,32.287019,9701.966004,26,15.36422414
96839,27.59861,-1.00036,-2.35628,-65.46504,-27.6085455,32.287019,9702.069997,26,15.36350575
96840,27.60486,-1.00036,-2.35631,-65.46583,-27.61479775,32.287019,9702.173004,26,15.36242816
96841,27.60533,-1.00036,-2.35634,-65.46654,-27.615267919,32.287019,9702.264997,26,15.36135057
96842,27.60554,-1.00036,-2.35637,-65.46731,-27.615477994,32.287019,9702.364996,26,15.36027299
96843,27.61184,-1.00036,-2.35639,-65.46815,-27.621780262,32.287019,9702.475004,26,15.3595546
96844,27.60595,-1.00118,-2.35642,-65.46884,-27.638525021,32.287019,9702.565005,26,15.35847701
96845,27.61546,-1.00036,-2.35645,-65.46962,-27.625401566,32.287019,9702.666996,26,15.35739943
96846,27.59844,-2.19262,-2.35651,-65.47132,-60.512891513,32.287019,9702.768001,26,15.35524425
96847,27.60717,-2.20324,-2.35657,-65.47308,-60.825221231,32.488759,9702.872004,26,15.35308908
96848,27.6031,-2.21631,-2.35664,-65.47476,-61.177026561,32.488759,9702.970998,26,15.35057471
96849,27.59614,-2.22447,-2.3567,-65.47647,-61.386785546,32.287019,9703.070997,26,15.34841954
96850,27.59626,-2.22692,-2.35676,-65.47807,-61.454663319,32.287019,9703.165002,26,15.34626437
96851,27.59589,-2.22856,-2.35682,-65.47981,-61.499096618,32.287019,9703.267003,26,15.3441092
96852,27.60455,-2.22937,-2.35688,-65.48154,-61.540755634,32.488759,9703.367998,26,15.34195402
96853,27.6044,-2.22937,-2.35695,-65.48328,-61.540421228,32.488759,9703.469999,26,15.33943966
96854,27.59794,-2.23019,-2.35701,-65.48498,-61.548649809,32.287019,9703.569003,26,15.33728448
96855,27.59726,-2.23019,-2.35707,-65.4866,-61.547133279,32.287019,9703.664003,26,15.33512931
96856,27.58918,-2.68668,-2.35714,-65.4887,-74.123298122,32.287019,9703.766004,26,15.33261494
96857,27.59305,-2.69403,-2.35722,-65.49085,-74.336504492,32.477559,9703.869997,26,15.32974138
96858,27.58521,-2.69893,-2.3573,-65.49296,-74.450550825,32.477559,9703.971998,26,15.32686782
96859,27.59397,-2.70301,-2.35736,-65.49505,-74.58677685,32.287019,9704.073003,26,15.32471264
96860,27.58886,-2.70383,-2.35744,-65.497,-74.595587334,32.287019,9704.166998,26,15.32183908
96861,27.58973,-2.70464,-2.35751,-65.49918,-74.620287347,32.287019,9704.271996,26,15.31932471
96862,27.58919,-2.70464,-2.35759,-65.50117,-74.618826842,32.275809,9704.368003,26,15.31645115
96863,27.59334,-2.70546,-2.35766,-65.5033,-74.652677636,32.275809,9704.471,26,15.31393678
96864,27.59989,-2.70546,-2.35774,-65.50529,-74.670398399,32.275809,9704.567006,26,15.31106322
96865,27.59713,-2.70546,-2.35782,-65.50747,-74.66293133,32.287019,9704.672004,26,15.30818966
96866,27.60235,-2.65565,-2.35789,-65.50951,-73.302180778,32.287019,9704.772004,26,15.30567529
96867,27.59874,-2.43434,-2.35796,-65.51126,-67.184716732,32.287019,9704.865998,26,15.30316092
96868,27.59407,-2.36575,-2.35803,-65.51313,-65.280671102,32.287019,9704.969005,26,15.30064655
96869,27.58103,-2.34942,-2.35809,-65.51493,-64.799423503,32.287019,9705.069005,26,15.29849138
96870,27.59524,-2.3437,-2.35816,-65.51678,-64.674963988,32.275809,9705.172002,26,15.29597701
96871,27.59121,-2.34207,-2.35822,-65.51863,-64.620545205,32.275809,9705.274998,26,15.29382184
96872,27.591,-2.34207,-2.35828,-65.5204,-64.62005337,32.287019,9705.374002,26,15.29166667
96873,27.60277,-2.34207,-2.35835,-65.52206,-64.647619534,32.287019,9705.466005,26,15.2891523
96874,27.59087,-2.34207,-2.35842,-65.52394,-64.619748901,32.287019,9705.571004,26,15.28663793
96875,27.59567,-2.34207,-2.35848,-65.52563,-64.630990837,32.287019,9705.664998,26,15.28448276
96876,27.59095,-2.22366,-2.35854,-65.52738,-61.352891877,32.287019,9705.768005,26,15.28232759
96877,27.59786,-2.04073,-2.3586,-65.52903,-56.319780838,32.488759,9705.873004,26,15.28017241
96878,27.59898,-1.97295,-2.35865,-65.53054,-54.451407591,32.488759,9705.973003,26,15.27837644
96879,27.5955,-1.95825,-2.3587,-65.53204,-54.038887875,32.488759,9706.073003,26,15.27658046
96880,27.59238,-1.95335,-2.35876,-65.53343,-53.897575473,32.275809,9706.166001,26,15.27442529
96881,27.60048,-1.95172,-2.35882,-65.53494,-53.868408826,32.275809,9706.266997,26,15.27227011
96882,27.59613,-1.95172,-2.35887,-65.53643,-53.859918844,32.287019,9706.366,26,15.27047414
96883,27.60551,-1.95172,-2.35893,-65.53794,-53.878225977,32.287019,9706.467006,26,15.26831897
96884,27.59916,-1.9509,-2.35898,-65.53949,-53.843201244,32.287019,9706.570998,26,15.26652299
96885,27.59026,-1.9509,-2.35903,-65.54105,-53.825838234,32.287019,9706.675001,26,15.26472701
96886,27.60064,-0.45649,-2.35904,-65.54137,-12.599416154,32.287019,9706.765998,26,15.26436782
96887,27.60189,-0.48017,-2.35906,-65.54176,-13.253599521,32.287019,9706.872002,26,15.26364943
96888,27.60823,-0.48262,-2.35907,-65.54214,-13.324283963,32.287019,9706.976005,26,15.26329023
96889,27.61826,-0.48344,-2.35908,-65.54247,-13.351771614,32.287019,9707.065997,26,15.26293103
96890,27.61223,-0.48344,-2.3591,-65.54287,-13.348856471,32.287019,9707.172997,26,15.26221264
96891,27.60971,-0.48262,-2.35911,-65.54322,-13.32499824,32.287019,9707.267001,26,15.26185345
96892,27.59968,-0.48344,-2.35912,-65.54361,-13.342789299,32.488759,9707.372,26,15.26149425
96893,27.6165,-0.48262,-2.35914,-65.54399,-13.32827523,32.488759,9707.474997,26,15.26077586
96894,27.59858,-0.48262,-2.35915,-65.54436,-13.31962668,32.488759,9707.574,26,15.26041667
96895,27.60624,-0.48262,-2.35916,-65.54473,-13.323323549,32.488759,9707.674,26,15.26005747
96896,27.60842,-0.48181,-2.35918,-65.54506,-13.30201284,32.488759,9707.764997,26,15.25933908
96897,27.59011,-0.47609,-2.35919,-65.54543,-13.13537547,32.488759,9707.866002,26,15.25897989
96898,27.62421,-0.47364,-2.3592,-65.54579,-13.083930824,32.488759,9707.964996,26,15.25862069
96899,27.60224,-0.47364,-2.35922,-65.54616,-13.073524954,32.488759,9708.066001,26,15.2579023
96900,27.61425,-0.47364,-2.35923,-65.54653,-13.07921337,32.488759,9708.168002,26,15.2575431
96901,27.60953,-0.47364,-2.35924,-65.5469,-13.076977789,32.488759,9708.268997,26,15.25718391
96902,27.60541,-0.47364,-2.35926,-65.54727,-13.075026392,32.488759,9708.373,26,15.25646552
96903,27.60656,-0.47282,-2.35927,-65.54764,-13.052933699,32.488759,9708.473,26,15.25610632
96904,27.61687,-0.47282,-2.35928,-65.54801,-13.057808473,32.488759,9708.575996,26,15.25574713
96905,27.59827,-0.47282,-2.3593,-65.54834,-13.049014021,32.488759,9708.665998,26,15.25502874
96906,27.60607,-0.47119,-2.35931,-65.5487,-13.007704123,32.287019,9708.765997,26,15.25466954
96907,27.59737,-0.46384,-2.35932,-65.54905,-12.800764101,32.287019,9708.864005,26,15.25431034
96908,27.59672,-0.46221,-2.35933,-65.54941,-12.755479951,32.287019,9708.965996,26,15.25395115
96909,27.60743,-0.46221,-2.35935,-65.54977,-12.76043022,32.287019,9709.067997,26,15.25323276
96910,27.60695,-0.46221,-2.35936,-65.55014,-12.76020836,32.287019,9709.174002,26,15.25287356
96911,27.61018,-0.46139,-2.35937,-65.55047,-12.73906095,32.287019,9709.266005,26,15.25251437
96912,27.59607,-0.46139,-2.35939,-65.55084,-12.732550737,32.287019,9709.369997,26,15.25179598
96913,27.61503,-0.46221,-2.3594,-65.55119,-12.763943016,32.287019,9709.469001,26,15.25143678
96914,27.59764,-0.46221,-2.35941,-65.55156,-12.755905184,32.488759,9709.575005,26,15.25107759
96915,27.58636,-0.46221,-2.35943,-65.55191,-12.750691456,32.488759,9709.671997,26,15.2503592
96916,27.60851,-1.29761,-2.35946,-65.55283,-35.825078661,32.287019,9709.764996,26,15.24928161
96917,27.60049,-1.28046,-2.3595,-65.55387,-35.341323425,32.287019,9709.871,26,15.24784483
96918,27.60601,-1.27801,-2.35953,-65.55485,-35.28075684,32.287019,9709.971,26,15.24676724
96919,27.60067,-1.27883,-2.35957,-65.55578,-35.296564816,32.287019,9710.065005,26,15.24533046
96920,27.60519,-1.27964,-2.3596,-65.55678,-35.324705332,32.287019,9710.167006,26,15.24425287
96921,27.59797,-1.27964,-2.35964,-65.55778,-35.315466331,32.275809,9710.268997,26,15.24281609
96922,27.58986,-1.28046,-2.35967,-65.55878,-35.327712136,32.275809,9710.370998,26,15.24173851
96923,27.59331,-1.27964,-2.35971,-65.55976,-35.309503208,32.275809,9710.470997,26,15.24030172
96924,27.60551,-1.28046,-2.35975,-65.56074,-35.347751335,32.287019,9710.570997,26,15.23886494
96925,27.59729,-1.28046,-2.35978,-65.56174,-35.337225953,32.287019,9710.672998,26,15.23778736
96926,27.58919,-1.28046,-2.35981,-65.56264,-35.326854227,32.287019,9710.765001,26,15.23670977
96927,27.59739,-1.70755,-2.35986,-65.56397,-47.123923294,32.287019,9710.865996,26,15.23491379
96928,27.59436,-1.70674,-2.35991,-65.56527,-47.096397986,32.287019,9710.966006,26,15.23311782
96929,27.59127,-1.70755,-2.35996,-65.56665,-47.113473088,32.287019,9711.071004,26,15.23132184
96930,27.59953,-1.70837,-2.36,-65.56801,-47.150209066,32.287019,9711.174997,26,15.22988506
96931,27.59582,-1.70837,-2.36005,-65.56922,-47.143871013,32.275809,9711.267,26,15.22808908
96932,27.5884,-1.70837,-2.3601,-65.57064,-47.131194908,32.275809,9711.376001,26,15.2262931
96933,27.5966,-1.70837,-2.36015,-65.57182,-47.145203542,32.275809,9711.466003,26,15.22449713
96934,27.59216,-1.70919,-2.3602,-65.57316,-47.16024395,32.275809,9711.568004,26,15.22270115
96935,27.59546,-1.70919,-2.36024,-65.57448,-47.165884277,32.275809,9711.668999,26,15.22126437
96936,27.58985,-2.03012,-2.3603,-65.57604,-56.010706282,32.275809,9711.768999,26,15.2191092
96937,27.59035,-2.11586,-2.36036,-65.57771,-58.377317951,32.275809,9711.872005,26,15.21695402
96938,27.58277,-2.15016,-2.36041,-65.57937,-59.307368743,32.275809,9711.973001,26,15.21515805
96939,27.59431,-2.15914,-2.36048,-65.58109,-59.579978493,32.275809,9712.077003,26,15.21264368
96940,27.58603,-2.16241,-2.36054,-65.58267,-59.652307132,32.275809,9712.172004,26,15.21048851
96941,27.59174,-2.16323,-2.36059,-65.58437,-59.68727972,32.275809,9712.275001,26,15.20869253
96942,27.59531,-2.16323,-2.36066,-65.58588,-59.695002451,32.275809,9712.365998,26,15.20617816
96943,27.5895,-2.16404,-2.36072,-65.58759,-59.70478158,32.287019,9712.469005,26,15.20402299
96944,27.59363,-2.16404,-2.36078,-65.58932,-59.713719065,32.287019,9712.572997,26,15.20186782
96945,27.57821,-2.16404,-2.36084,-65.59082,-59.680349568,32.287019,9712.664005,26,15.19971264
96946,27.58077,-2.12893,-2.3609,-65.59254,-58.717528676,32.488759,9712.769003,26,15.19755747
96947,27.58327,-2.0293,-2.36095,-65.59408,-55.974729811,32.488759,9712.867997,26,15.19576149
96948,27.59689,-1.99337,-2.36101,-65.59559,-55.010812619,32.275809,9712.967001,26,15.19360632
96949,27.58371,-1.98439,-2.36107,-65.59716,-54.736838287,32.275809,9713.069997,26,15.19145115
96950,27.59949,-1.98112,-2.36112,-65.59867,-54.677901629,32.275809,9713.169997,26,15.18965517
96951,27.57896,-1.9803,-2.36118,-65.60019,-54.614614488,32.275809,9713.269996,26,15.1875
96952,27.58714,-1.9803,-2.36123,-65.60177,-54.630813342,32.275809,9713.373999,26,15.18570402
96953,27.59561,-1.9803,-2.36128,-65.60332,-54.647586483,32.287019,9713.476,26,15.18390805
96954,27.58779,-1.97949,-2.36134,-65.60483,-54.609754427,32.287019,9713.575999,26,15.18175287
96955,27.59527,-1.9803,-2.36139,-65.60623,-54.646913181,32.275809,9713.668003,26,15.1799569
96956,27.59322,-1.94192,-2.36145,-65.60772,-53.583825782,32.275809,9713.768002,26,15.17780172
96957,27.59041,-1.82841,-2.3615,-65.60916,-50.446581548,32.275809,9713.870999,26,15.17600575
96958,27.57882,-1.79901,-2.36155,-65.61057,-49.614572968,32.287019,9713.973,26,15.17420977
96959,27.59738,-1.79085,-2.3616,-65.6119,-49.422767973,32.287019,9714.070002,26,15.17241379
96960,27.59891,-1.7884,-2.36165,-65.61323,-49.357890644,32.287019,9714.167004,26,15.17061782
96961,27.583,-1.78758,-2.3617,-65.61461,-49.30681914,32.287019,9714.267999,26,15.16882184
96962,27.58665,-1.78758,-2.36175,-65.61601,-49.313343807,32.287019,9714.37,26,15.16702586
96963,27.59204,-1.78758,-2.3618,-65.61746,-49.322978863,32.488759,9714.476005,26,15.16522989
96964,27.59819,-1.78758,-2.36185,-65.61874,-49.33397248,32.488759,9714.569004,26,15.16343391
96965,27.59542,-1.78758,-2.3619,-65.62014,-49.329020884,32.275809,9714.671005,26,15.16163793
96966,27.58352,-1.79166,-2.36194,-65.62154,-49.420289443,32.275809,9714.773006,26,15.16020115
96967,27.58564,-1.80228,-2.362,-65.62279,-49.717047259,32.275809,9714.864003,26,15.15804598
96968,27.5921,-1.80718,-2.36205,-65.62423,-49.863891278,32.287019,9714.968006,26,15.15625
96969,27.58143,-1.80881,-2.3621,-65.62563,-49.889566398,32.287019,9715.069001,26,15.15445402
96970,27.59016,-1.80881,-2.36215,-65.62698,-49.90535731,32.287019,9715.166003,26,15.15265805
96971,27.59143,-1.80881,-2.3622,-65.62839,-49.907654498,32.287019,9715.268004,26,15.15086207
